ID;HTS;NRES;IFM;ILM;ICH;SEXO;AUTLIC;NSET;TVIA1;TVIA2;TVIA3;TVIA4;TVIA5;TVIA6;TVIA7;TVIA8;TVIA9;TCAM1;TCAM2;TCAM3;TCAM4;TCAM5;TCAM6;TCAM7;TCAM8;   ;TVIB1;TVIB2;TVIB3;TVIB4;TVIB5;TVIB6;TVIB7;TVIB8;TVIB9;D1;D2;TESP3;TESP4;TESP5;TESP6;TESP7;TESP8;TESP9;CTOT1;CTOT2;CTOT3;CTOT4;CTOT5;CTOT6;CTOT7;CTOT8;CTOT9;HORA;NOD1;NOD2;JEFH;NAUT;NEST;NTRAB;LTOT;TVIA6A;TVIA6M;TVIA7A;TVIA7M;TVIA8T;TVIA8M;TVIA9B;TVIA9M;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9;LasCondes
639;40;4;43000;43000;4;1;1;5;524;0;0;510;623;0;0;586;607;274;0;0;662;497;0;0;598;598;505;0;0;510;617;0;0;586;607;1;0;0;192;12;0;0;228;204;104;0;0;25;40;0;0;65;65;800;318;511;1;1;2;1;1;0;0;0;0;76;510;97;510;1;0;0;1;1;0;0;1;1;0
640;55;6;20000;20000;4;1;0;4;0;0;0;336;879;0;0;498;516;0;0;0;1555;202;0;0;1015;1015;0;0;0;336;791;0;0;498;516;0;0;0;120;12;0;0;156;282;0;0;0;11;40;0;0;51;51;745;311;510;1;0;4;1;0;0;0;0;0;162;336;180;336;0;0;0;1;1;0;0;1;1;0
640;40;4;400000;50000;1;1;0,75;8;804;804;916;0;1226;805;914;660;744;317;317;220;0;227;209;209;594;594;718;718;840;0;1146;805;914;660;744;0;1;48;0;54;78;78;125;114;116;13;50;0;18;40;13;43;31;830;408;702;0;3;1;3;4;253;552;362;552;108;552;192;552;1;1;1;0;1;1;1;1;1;1
641;45;5;25000;25000;4;1;0;3;0;0;0;222;418;0;0;0;390;0;0;0;713;115;0;0;0;173;0;0;0;222;402;0;0;0;390;0;0;0;192;300;0;0;0;222;0;0;0;25;40;0;0;0;65;730;207;512;1;0;0;1;0;0;0;0;0;0;0;168;222;0;0;0;1;1;0;0;0;1;0
641;45;2;65000;15000;5;0;0;6;0;472;510;0;950;0;812;642;618;0;317;274;0;281;0;209;295;295;0;446;468;0;888;0;812;642;618;0;0;30;0;30;0;78;108;126;0;9;50;0;20;0;13;43;31;830;502;702;0;0;0;2;0;0;0;416;396;246;396;222;396;0;1;1;0;1;0;1;1;1;1
642;52;4;105000;76000;4;0;0,5;9;551;521;498;570;714;656;730;660;744;324;0;281;893;281;173;101;389;389;530;501;484;570;632;656;730;660;744;0;1;30;192;42;192;192;222;228;101;36;80;22;40;54;22;62;62;805;400;511;1;2;2;2;4;86;570;160;570;90;570;174;570;1;1;1;1;1;1;1;1;1;0
643;46;5;170000;150000;4;1;0,5;4;841;923;0;738;1237;0;0;0;0;324;0;0;972;454;0;0;0;0;808;887;0;738;1094;0;0;0;0;1;0;0;192;42;0;0;0;0;147;58;0;22;40;0;0;0;0;730;400;513;1;1;2;2;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
643;40;8;220000;40000;9;1;0,33;6;0;876;965;0;1304;0;1439;880;986;0;317;526;0;533;0;209;295;295;0;826;894;0;1230;0;1439;880;986;0;1;48;0;54;0;78;125;102;0;14;50;0;20;0;13;43;33;830;409;702;0;2;1;5;6;0;0;671;768;112;768;218;768;0;1;1;0;1;0;1;1;1;1
644;50;4;100000;100000;3;1;1;7;959;0;973;672;1399;754;0;772;758;72;0;749;1339;749;562;0;706;706;922;0;876;672;1260;754;0;772;758;1;0;138;192;12;192;0;330;204;284;0;100;25;40;53;0;65;65;800;501;513;1;1;2;1;1;82;672;0;0;100;672;86;672;1;0;1;1;1;1;0;1;1;0
644;48;5;70000;22000;4;0;0,66;4;0;816;739;774;1559;0;0;0;0;0;461;536;853;544;0;0;0;0;0;763;678;774;1344;0;0;0;0;0;1;24;78;42;0;0;0;0;0;15;60;13;18;0;0;0;0;815;311;30;0;2;0;3;3;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
645;45;6;35000;35000;4;0;0;4;0;0;0;666;903;0;0;816;840;0;0;0;2045;252;0;0;1130;1130;0;0;0;666;1026;0;0;816;840;0;0;0;120;78;0;0;258;180;0;0;0;13;40;0;0;53;53;700;403;510;1;0;3;2;0;0;0;0;0;150;666;252;588;0;0;0;1;1;0;0;1;1;0
645;38;6;240000;50000;1;0;0,83;8;889;889;1052;0;1436;1046;1315;918;1008;180;180;338;0;346;569;569;842;842;794;794;965;0;1343;1046;1315;918;1008;0;1;48;0;54;78;78;125;102;16;8;50;0;18;38;13;43;31;845;409;701;0;5;0;5;6;272;774;541;774;78;840;168;840;1;1;1;0;1;1;1;1;1;1
646;40;4;50000;40000;4;1;1;3;0;0;0;672;1122;0;785;0;0;0;0;0;907;274;0;346;0;0;0;0;0;672;1011;0;785;0;0;1;0;0;192;42;0;192;0;0;0;0;0;22;40;0;22;0;0;810;501;513;1;1;1;2;1;0;0;113;672;0;0;0;0;0;0;0;1;1;0;1;0;0;0
646;48;6;120000;18000;9;0;0,5;6;0;1091;898;0;1728;0;952;834;942;0;461;385;0;392;0;569;601;601;0;839;774;0;1350;0;952;834;942;1;0;30;0;36;0;78;108;120;0;8;50;0;18;0;13;43;33;800;506;701;0;1;2;3;2;0;0;328;624;210;624;318;624;0;1;1;0;1;0;1;1;1;1
647;44;2;5000;5000;4;1;0;4;0;0;0;666;1086;0;0;814;835;0;0;0;1584;432;0;0;598;598;0;0;0;666;1065;0;0;814;835;0;0;0;120;66;0;0;258;132;0;0;0;11;40;0;0;51;51;800;411;510;1;0;0;1;0;0;0;0;0;148;666;169;666;0;0;0;1;1;0;0;1;1;0
647;48;5;140000;18000;6;0;0,4;8;1040;1040;1229;0;2108;1255;2019;1222;1520;461;461;835;0;662;569;569;871;871;1061;1061;976;0;1916;1255;2019;1222;1520;0;1;36;0;96;78;78;114;126;101;20;60;0;20;126;14;48;31;800;113;701;0;2;1;2;5;415;840;1179;840;382;840;680;840;1;1;1;0;1;1;1;1;1;1
648;38;4;46000;46000;8;1;0;4;0;0;0;684;1088;0;0;871;874;0;0;0;1541;36;0;0;418;418;0;0;0;684;1036;0;0;871;874;0;0;0;192;66;0;0;330;246;0;0;0;25;40;0;0;55;65;800;418;512;1;0;2;1;0;0;0;0;0;187;684;190;684;0;0;0;1;1;0;0;1;1;0
648;48;2;60000;20000;9;0;0,5;8;1157;1157;1079;0;2037;1084;1391;1086;1246;461;461;562;0;468;677;677;778;778;1072;1072;972;0;1684;1084;1391;1086;1246;1;0;24;0;42;78;78;102;90;96;18;60;0;18;48;14;43;30;800;317;701;0;1;0;2;2;778;306;1085;306;246;840;406;840;1;1;1;0;1;1;1;1;1;1
649;72;3;20000;14000;4;1;0,5;9;668;668;541;462;748;746;1561;749;721;22;22;403;2110;403;346;274;389;389;734;734;636;462;912;746;1561;749;721;1;0;138;120;12;192;192;330;198;69;34;80;11;40;51;25;65;65;700;314;513;1;1;1;2;2;134;612;949;612;137;612;181;540;1;1;1;1;1;1;1;1;1;0
649;55;5;600000;80000;1;1;1;8;841;841;870;0;1584;1078;1286;1020;1146;432;432;461;0;367;569;569;677;677;794;794;906;0;1584;1078;1286;1020;1146;0;1;24;0;42;78;78;102;90;138;19;60;0;20;43;13;43;33;840;317;701;0;4;2;2;4;238;840;446;840;180;840;306;840;1;1;1;0;1;1;1;1;1;1
650;44;6;45000;23000;4;1;1;4;0;0;0;666;884;0;0;810;750;0;0;0;1152;475;0;0;598;598;0;0;0;666;972;0;0;810;750;1;0;0;120;66;0;0;258;174;0;0;0;11;40;0;0;46;51;700;418;510;1;1;3;3;1;0;0;0;0;144;666;162;588;0;0;0;1;1;0;0;1;1;0
651;44;7;40000;15000;8;0;0,5;8;880;828;0;666;1040;840;849;804;798;324;0;0;1174;662;187;115;122;122;822;774;0;666;1020;840;849;804;798;1;0;0;120;78;192;192;330;246;135;51;0;11;40;57;23;57;62;800;418;511;0;1;1;2;2;126;714;135;714;168;636;162;636;1;1;0;1;1;1;1;1;1;0
651;48;7;300000;65000;6;1;0,6;6;911;911;0;0;0;1104;1680;1089;1222;648;648;0;0;0;202;202;432;432;893;893;0;0;0;1104;1680;1089;1222;0;1;0;0;0;78;78;102;180;99;19;0;0;0;48;14;43;31;845;111;701;0;3;4;5;5;402;702;978;702;249;840;382;840;1;1;0;0;0;1;1;1;1;1
652;44;6;73000;44000;4;0;0,5;4;988;988;0;870;1004;0;0;0;0;324;0;0;468;432;0;0;0;0;923;923;0;870;984;0;0;0;0;1;0;0;192;30;0;0;0;0;131;51;0;22;80;0;0;0;0;730;500;101;1;1;3;2;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
652;48;1;95000;95000;4;1;0;4;0;728;700;768;1510;0;0;0;0;0;202;526;533;533;0;0;0;0;0;674;630;768;1248;0;0;0;0;0;0;24;78;24;0;0;0;0;0;15;60;13;20;0;0;0;0;815;712;702;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
653;50;5;55000;40000;4;1;0,5;4;824;824;0;870;902;0;0;0;0;324;0;0;612;799;0;0;0;0;936;936;0;870;991;0;0;0;0;1;0;0;192;30;0;0;0;0;116;38;0;22;40;0;0;0;0;700;500;115;1;1;1;3;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
654;60;7;35000;35000;4;1;0;4;0;0;0;870;1331;0;0;1020;1044;0;0;0;1044;540;0;0;295;295;0;0;0;870;1199;0;0;1020;1044;0;0;0;192;42;0;0;330;252;0;0;0;25;40;0;0;65;65;730;403;514;1;0;3;1;1;0;0;0;0;150;870;252;792;0;0;0;1;1;0;0;1;1;0
654;48;2;110000;110000;3;1;0,5;8;1303;1303;1146;0;2054;1196;1251;1194;1518;504;504;302;0;310;367;367;353;756;1010;1010;1014;0;1656;1196;1251;1194;1518;1;0;30;0;96;78;78;108;138;159;20;60;0;20;51;14;43;31;815;516;701;1;1;0;1;2;356;840;411;840;354;840;678;840;1;1;1;0;1;1;1;1;1;1
655;44;5;140000;22000;4;0;1;4;0;0;0;870;1405;0;0;952;985;0;0;0;900;216;0;0;454;454;0;0;0;870;1313;0;0;952;985;1;0;0;192;42;0;0;330;204;0;0;0;22;40;0;0;62;62;805;404;514;0;1;1;3;1;0;0;0;0;82;870;115;870;0;0;0;1;1;0;0;1;1;0
656;45;3;160000;60000;1;0;0,5;6;663;663;0;540;802;598;873;0;0;0;0;0;648;115;238;166;0;0;638;638;0;540;778;598;873;0;0;1;0;0;192;42;192;192;0;0;49;25;0;22;40;46;22;0;0;740;310;514;0;1;1;2;2;58;540;333;540;0;0;0;0;1;1;0;1;1;1;1;0;0;0
656;48;8;800000;100000;6;1;0,62;8;739;739;791;0;1097;608;1423;673;973;526;526;518;0;526;446;446;540;540;660;660;725;0;1025;608;1423;673;973;0;1;48;0;54;78;78;125;108;89;14;50;0;20;25;14;43;31;845;406;702;0;5;2;5;8;374;234;1189;234;199;474;499;474;1;1;1;0;1;1;1;1;1;1
657;40;4;25000;16000;5;1;0;5;0;0;509;570;658;0;0;660;744;0;0;259;1159;259;0;0;432;432;0;0;450;570;696;0;0;660;744;0;0;36;192;60;0;0;228;228;0;0;80;25;50;0;0;65;65;840;400;511;0;0;1;2;2;0;0;0;0;90;570;174;570;0;0;1;1;1;0;0;1;1;0
657;48;8;250000;121000;1;0;0,71;6;380;380;343;0;863;602;615;0;0;432;432;241;0;335;367;367;0;0;385;385;318;0;792;602;615;0;0;0;1;36;0;90;78;78;0;0;16;8;60;0;20;36;13;0;0;825;103;701;0;5;4;3;7;134;468;147;468;0;0;0;0;1;1;1;0;1;1;1;0;0;1
658;72;4;40000;40000;5;1;1;6;347;0;270;384;601;541;0;0;610;324;0;756;1152;288;490;0;0;641;381;0;318;384;682;541;0;0;610;1;0;24;192;30;192;0;0;210;86;0;80;25;40;56;0;0;65;720;306;511;1;1;2;1;1;157;384;0;0;0;0;286;324;1;0;1;1;1;1;0;0;1;0
658;48;5;330000;120000;8;1;1;8;649;649;741;0;1475;874;1948;936;1020;504;504;461;0;461;763;763;583;583;655;655;686;0;1354;874;1948;936;1020;0;1;36;0;90;78;78;114;126;124;12;60;0;20;31;13;43;33;825;124;701;1;2;0;1;2;406;468;1480;468;96;840;180;840;1;1;1;0;1;1;1;1;1;1
659;60;5;180000;90000;4;0;1;6;0;701;0;570;731;0;1924;699;656;0;0;0;1210;1174;0;259;374;655;0;674;0;570;724;0;1924;699;656;1;0;0;192;12;0;192;216;204;0;38;0;22;40;0;22;57;62;730;501;511;0;1;1;3;1;0;0;1414;510;129;570;86;570;0;1;0;1;1;0;1;1;1;0
659;48;5;155000;155000;6;1;0,5;8;984;984;925;0;2209;1256;1921;1018;2112;504;504;641;0;641;338;338;720;720;964;964;1006;0;2027;1256;1921;1018;2112;1;0;60;0;168;78;78;138;174;141;21;60;0;20;44;14;48;31;830;122;701;1;1;3;1;2;554;702;1219;702;178;840;1272;840;1;1;1;0;1;1;1;1;1;1
660;48;5;80000;80000;4;1;1;5;644;699;734;588;1065;0;0;0;0;324;22;634;1296;439;0;0;0;0;602;653;713;588;959;0;0;0;0;0;1;36;120;300;0;0;0;0;108;40;80;11;40;0;0;0;0;755;400;106;1;2;3;1;2;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0
660;48;2;100000;100000;6;1;1;7;1091;1091;0;0;1823;990;1061;1038;1140;504;504;0;0;324;475;475;367;367;845;845;0;0;1470;990;1061;1038;1140;0;1;0;0;36;78;78;138;108;135;17;0;0;20;28;14;43;31;810;511;701;1;2;1;1;2;366;624;437;624;198;840;300;840;1;1;0;0;1;1;1;1;1;1
661;45;6;28000;28000;4;1;0;4;0;0;0;666;1197;0;0;949;988;0;0;0;2232;94;0;0;468;468;0;0;0;666;1174;0;0;949;988;0;0;0;120;30;0;0;228;204;0;0;0;11;40;0;0;62;62;730;411;512;1;0;2;1;1;0;0;0;0;187;762;226;762;0;0;0;1;1;0;0;1;1;0
661;48;9;500000;106000;6;1;0,42;8;572;572;672;0;1370;739;1033;760;843;504;504;302;0;302;475;475;382;382;578;578;622;0;1257;739;1033;760;843;0;1;36;0;90;78;78;114;108;124;12;60;0;20;37;14;73;33;820;106;701;0;3;3;6;7;433;306;727;306;214;546;297;546;1;1;1;0;1;1;1;1;1;1
662;45;5;40000;40000;4;1;0,5;8;976;961;0;666;1117;917;1720;851;887;324;58;0;1670;317;504;432;691;691;920;907;0;666;1054;917;1720;851;887;1;0;0;120;30;192;192;228;204;129;49;0;11;40;45;22;62;62;800;404;512;1;1;2;1;2;155;762;958;762;89;762;125;762;1;1;0;1;1;1;1;1;1;0
662;48;9;300000;100000;1;1;0,6;8;899;899;980;0;1845;1099;1154;1068;1218;450;450;302;0;310;367;367;353;353;840;840;942;0;1662;1099;1154;1068;1218;0;1;60;0;30;78;78;138;96;180;20;60;0;20;45;14;43;33;820;321;701;0;3;2;4;5;259;840;314;840;228;840;378;840;1;1;1;0;1;1;1;1;1;1
663;45;3;25000;25000;4;1;0;4;0;0;0;666;1145;0;0;943;979;0;0;0;2102;180;0;0;382;382;0;0;0;666;1123;0;0;943;979;0;0;0;120;30;0;0;228;204;0;0;0;11;40;0;0;57;62;740;411;512;1;0;2;1;0;0;0;0;0;181;762;217;762;0;0;0;1;1;0;0;1;1;0
663;44;3;96000;96000;4;0;0;4;0;775;778;768;1587;0;0;0;0;0;108;108;115;115;0;0;0;0;0;724;714;768;1368;0;0;0;0;0;0;24;78;42;0;0;0;0;0;14;60;13;20;0;0;0;0;805;710;700;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
664;45;5;8500;8000;5;0;0;4;0;0;0;570;858;0;0;673;661;0;0;0;1519;216;0;0;670;670;0;0;0;570;943;0;0;673;661;0;0;0;192;12;0;0;228;204;0;0;0;25;40;0;0;65;65;700;501;511;1;0;0;2;0;0;0;0;0;103;570;91;570;0;0;0;1;1;0;0;1;1;0
665;45;4;45000;30000;4;1;0;3;0;0;0;540;851;0;0;798;0;0;0;0;1886;727;0;0;511;0;0;0;0;540;754;0;0;798;0;0;0;0;192;42;0;0;228;0;0;0;0;25;40;0;0;65;0;725;313;513;0;0;0;2;0;0;0;0;0;312;486;0;0;0;0;0;1;1;0;0;1;0;0
665;48;7;150000;50000;3;1;0,4;6;0;1040;808;0;1636;0;1180;834;942;0;526;266;0;274;0;302;785;785;0;800;696;0;1278;0;1180;834;942;0;1;30;0;36;0;78;108;120;0;13;50;0;18;0;14;43;31;815;506;701;0;2;3;3;5;0;0;634;546;210;624;318;624;0;1;1;0;1;0;1;1;1;1
666;45;3;83000;43000;4;1;0;7;0;860;1049;666;1419;0;878;828;834;0;22;374;1598;158;0;439;482;482;0;818;954;666;1302;0;878;828;834;0;0;78;120;78;0;192;270;204;0;57;80;11;40;0;23;62;62;830;411;511;1;0;0;2;2;0;0;164;714;114;714;120;714;0;1;1;1;1;0;1;1;1;0
666;60;5;160000;160000;9;1;0,66;8;631;631;779;0;1478;942;1014;918;1038;0;0;828;0;828;346;346;346;346;644;644;618;0;1344;942;1014;918;1038;0;1;36;0;48;78;78;114;180;27;13;60;0;20;42;13;43;36;815;111;703;1;2;3;2;3;246;696;318;696;222;696;342;696;1;1;1;0;1;1;1;1;1;1
667;45;2;30000;22000;5;1;0;4;0;0;0;636;1095;0;0;749;761;0;0;0;1145;187;0;0;482;482;0;0;0;636;1004;0;0;749;761;0;0;0;192;12;0;0;270;204;0;0;0;25;40;0;0;55;65;830;404;511;1;0;0;2;2;0;0;0;0;113;636;125;636;0;0;0;1;1;0;0;1;1;0
667;48;3;60000;20000;9;1;1;8;982;982;1373;0;2012;1049;2121;1134;1428;0;0;223;0;223;346;346;331;331;909;909;1216;0;1622;1049;2121;1134;1428;1;0;48;0;108;78;78;125;120;56;28;50;0;20;55;14;43;31;810;413;703;0;1;0;2;1;353;696;1425;696;438;696;732;696;1;1;1;0;1;1;1;1;1;1
668;58;5;108000;108000;1;1;1;7;1049;1049;0;0;1093;974;1470;978;1006;144;0;0;0;439;274;202;238;238;980;980;0;0;1072;974;1470;978;1006;0;1;0;0;30;192;192;270;204;139;44;0;0;40;54;25;55;65;805;411;513;1;2;3;1;2;158;816;654;816;162;816;190;816;1;1;0;0;1;1;1;1;1;0
668;48;2;100000;30000;1;0;0,5;8;645;645;915;0;1742;993;1104;1038;1280;0;0;616;0;616;346;346;724;724;658;658;726;0;1584;993;1104;1038;1280;1;0;36;0;48;78;78;114;126;32;16;60;0;20;41;13;48;31;810;113;702;0;1;0;2;2;225;768;336;768;270;768;512;768;1;1;1;0;1;1;1;1;1;1
669;48;5;55000;40000;5;1;0;5;0;0;360;384;494;0;989;0;607;0;0;403;950;151;0;144;0;230;0;0;334;384;457;0;989;0;607;0;0;24;192;42;0;192;0;210;0;0;40;25;40;0;26;0;65;815;306;511;1;0;2;1;1;0;0;605;384;0;0;283;324;0;0;1;1;1;0;1;0;1;0
669;48;3;40000;40000;5;0;0;6;0;1319;1175;0;2230;0;1865;1208;1411;0;634;320;0;328;0;202;349;349;0;1222;1058;0;1843;0;1865;1208;1411;0;0;60;0;78;0;78;138;126;0;27;60;0;20;0;14;43;33;810;324;701;0;0;1;1;1;0;0;1025;840;368;840;571;840;0;1;1;0;1;0;1;1;1;1
670;48;5;30000;25000;4;1;0;5;0;1124;0;816;1140;0;0;988;1019;0;0;0;1296;475;0;0;274;274;0;1051;0;816;1118;0;0;988;1019;0;0;0;192;30;0;0;216;204;0;47;0;25;40;0;0;55;65;730;411;513;1;0;2;1;0;0;0;0;0;172;816;203;816;0;1;0;1;1;0;0;1;1;0
670;55;5;250000;200000;1;1;1;7;740;740;0;0;1393;1081;1193;990;1158;0;0;0;0;277;202;202;594;234;725;725;0;0;1278;1081;1193;990;1158;0;1;0;0;210;78;78;138;180;30;15;0;0;20;44;14;43;31;830;108;702;1;2;2;2;2;313;768;425;768;222;768;390;768;1;1;0;0;1;1;1;1;1;1
671;45;4;35000;35000;4;1;0;2;0;0;0;816;1013;0;0;0;0;0;0;0;684;439;0;0;0;0;0;0;0;816;994;0;0;0;0;0;0;0;192;48;0;0;0;0;0;0;0;22;40;0;0;0;0;745;403;117;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
672;50;4;170000;75000;5;1;0,5;4;751;774;0;618;788;0;0;0;0;331;29;0;540;367;0;0;0;0;701;724;0;618;773;0;0;0;0;1;0;0;192;12;0;0;0;0;192;37;0;25;40;0;0;0;0;810;502;113;0;1;0;2;2;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0
672;40;6;150000;20000;4;0;0,66;4;0;621;441;468;1002;0;0;0;0;0;684;176;270;184;0;0;0;0;0;540;474;468;1002;0;0;0;0;0;1;18;78;12;0;0;0;0;0;9;50;13;20;0;0;0;0;845;707;701;0;2;3;3;3;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
673;51;2;37000;37000;4;1;1;6;743;0;574;684;1024;776;0;0;868;324;0;562;1001;245;230;0;0;288;695;0;557;684;922;776;0;0;868;1;0;36;192;42;192;0;0;228;114;0;80;22;40;49;0;0;62;800;400;512;1;1;0;1;1;92;684;0;0;0;0;250;618;1;0;1;1;1;1;0;0;1;0
674;48;5;200000;200000;4;1;0,5;8;878;878;0;738;922;803;1139;900;856;108;0;0;763;504;274;202;302;302;821;821;0;738;904;803;1139;900;856;1;0;0;192;18;192;192;228;204;226;78;0;22;40;53;22;62;62;800;404;513;1;1;3;1;2;65;738;401;738;84;816;118;738;1;1;0;1;1;1;1;1;1;0
674;55;2;100000;100000;1;1;0,5;8;444;444;608;0;1079;722;1225;635;665;432;432;212;0;220;180;180;158;158;419;419;558;0;1008;722;1225;635;665;1;0;30;0;36;78;78;108;126;19;10;50;0;18;36;13;43;31;930;404;701;1;1;0;1;2;254;468;757;468;167;468;197;468;1;1;1;0;1;1;1;1;1;1
675;50;5;50000;50000;2;1;0;5;0;965;0;816;961;0;0;960;900;0;0;0;864;619;0;0;418;418;0;902;0;816;942;0;0;960;900;0;0;0;192;66;0;0;228;246;0;52;0;25;40;0;0;65;65;745;418;513;1;0;3;1;1;0;0;0;0;144;816;162;738;0;1;0;1;1;0;0;1;1;0
675;44;4;90000;37000;1;1;0,5;8;383;383;398;0;622;470;1334;463;660;180;180;252;0;252;346;346;475;475;343;343;359;0;655;470;1334;463;660;1;0;30;0;48;78;78;108;168;7;3;50;0;20;36;13;43;31;850;501;702;0;1;1;2;2;158;312;1022;312;151;312;348;312;1;1;1;0;1;1;1;1;1;1
676;45;3;45000;26000;1;0;1;3;150;0;0;102;238;0;0;0;0;230;0;0;554;259;0;0;0;0;143;0;0;102;227;0;0;0;0;1;0;0;72;30;0;0;0;0;101;0;0;25;40;0;0;0;0;840;206;109;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
676;44;5;50000;25000;4;0;0;4;0;287;262;240;702;0;0;0;0;0;180;209;418;209;0;0;0;0;0;250;282;240;702;0;0;0;0;0;0;18;78;6;0;0;0;0;0;4;50;13;20;0;0;0;0;840;305;58;0;0;3;2;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
677;48;2;45000;25000;5;0;0;2;0;0;0;0;936;0;0;0;458;0;0;0;0;317;0;0;0;583;0;0;0;0;851;0;0;0;458;0;0;0;0;12;0;0;0;222;0;0;0;0;80;0;0;0;65;815;207;513;1;0;0;2;1;0;0;0;0;0;0;182;276;0;0;0;0;1;0;0;0;1;0
677;60;5;180000;40000;4;0;0,5;4;0;355;340;312;815;0;0;0;0;0;317;158;281;166;0;0;0;0;0;317;330;312;762;0;0;0;0;0;1;18;78;6;0;0;0;0;0;5;50;13;18;0;0;0;0;820;305;702;0;2;1;3;4;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1
678;42;6;120000;70000;4;1;1;5;845;845;0;738;799;806;0;0;0;108;0;0;792;763;274;0;0;0;790;790;0;738;784;806;0;0;0;0;1;0;192;12;192;0;0;0;187;43;0;22;40;49;0;0;0;750;404;513;1;2;3;2;2;68;738;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0
678;48;2;140000;60000;1;0;1;8;442;442;375;0;626;391;953;237;266;0;0;734;0;554;346;346;612;612;394;394;338;0;659;391;953;237;266;0;1;30;0;48;78;78;108;144;10;5;50;0;20;37;13;43;33;850;402;703;0;2;0;2;2;229;162;791;162;75;162;104;162;1;1;1;0;1;1;1;1;1;1
679;48;5;86000;86000;4;1;1;3;815;0;0;738;1208;0;0;0;0;108;0;0;720;324;0;0;0;0;761;0;0;738;1088;0;0;0;0;1;0;0;192;42;0;0;0;0;113;0;0;22;40;0;0;0;0;755;400;513;1;1;2;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
679;50;5;100000;60000;1;1;0,5;8;981;981;952;0;2150;1267;1659;1337;1664;180;180;310;0;317;202;202;338;338;962;962;1036;0;1973;1267;1659;1337;1664;1;0;36;0;96;78;78;114;126;104;17;60;0;20;47;14;48;31;845;113;701;1;1;2;2;2;427;840;819;840;497;840;824;840;1;1;1;0;1;1;1;1;1;1
680;48;4;125000;80000;4;1;0;3;0;0;0;486;590;0;0;0;518;0;0;0;950;418;0;0;0;216;0;0;0;486;584;0;0;0;518;0;0;0;192;78;0;0;0;216;0;0;0;22;40;0;0;0;62;730;306;513;1;0;2;2;2;0;0;0;0;0;0;170;348;0;0;0;1;1;0;0;0;1;0
681;48;4;80000;80000;5;1;0;5;0;0;965;570;904;0;0;674;663;0;0;1102;1411;518;0;0;749;749;0;0;870;570;895;0;0;674;663;0;0;138;192;12;0;0;330;204;0;0;80;25;40;0;0;65;65;745;501;511;1;0;0;1;2;0;0;0;0;104;570;93;570;0;0;1;1;1;0;0;1;1;0
681;48;4;65000;30000;5;1;0,5;6;0;373;181;0;266;0;781;391;588;0;180;450;0;540;0;346;594;594;0;333;163;0;280;0;781;391;588;1;0;30;0;18;0;78;108;168;0;3;50;0;20;0;13;43;31;845;501;703;0;1;0;3;2;0;0;541;240;151;240;348;240;0;1;1;0;1;0;1;1;1;1
682;45;5;97000;97000;4;1;0,33;9;670;655;905;570;852;634;773;613;646;324;22;1159;1152;335;562;490;605;605;644;630;815;570;844;634;773;613;646;1;0;138;192;12;192;192;330;204;110;39;80;22;40;50;22;62;62;730;318;511;1;1;2;1;3;64;570;203;570;103;510;136;510;1;1;1;1;1;1;1;1;1;0
682;44;5;60000;60000;6;1;0,5;8;1026;1026;1216;0;2257;1031;1145;1350;1464;432;432;148;0;155;137;137;169;169;1026;1026;1116;0;2052;1031;1145;1350;1464;1;0;36;0;96;78;78;114;126;112;26;60;0;20;174;15;48;31;730;113;700;1;1;2;1;2;749;281;864;281;444;906;558;906;1;1;1;0;1;1;1;1;1;1
683;48;5;60000;60000;4;1;0,5;9;751;751;733;612;724;751;1546;668;698;108;0;389;936;439;274;202;238;238;722;722;660;612;716;751;1546;668;698;1;0;138;192;12;192;192;330;198;94;32;80;22;40;45;22;62;62;750;314;513;1;1;3;1;2;139;612;934;612;128;540;158;540;1;1;1;1;1;1;1;1;1;0
684;44;7;50000;18000;3;0;1;4;0;384;452;438;661;0;0;0;0;0;0;418;626;144;0;0;0;0;0;369;439;438;585;0;0;0;0;0;1;30;192;42;0;0;0;0;0;25;40;25;40;0;0;0;0;810;306;511;0;2;1;3;2;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
